layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,16,54.0,1,15764,1,324.844
attention,16,54.0,1,16384,1,337.516
attention,16,54.0,2,16,1,8.20267
attention,16,54.0,2,24,1,8.14933
attention,16,54.0,2,36,1,8.40467
attention,16,54.0,2,54,1,8.384
attention,16,54.0,2,81,1,8.29867
attention,16,54.0,2,122,1,8.235
attention,16,54.0,2,182,1,10.176
attention,16,54.0,2,273,1,12.8
attention,16,54.0,2,410,1,15.2423
attention,16,54.0,2,615,1,18.208
attention,16,54.0,2,923,1,25.6853
attention,16,54.0,2,1384,1,33.9947
attention,16,54.0,2,2076,1,49.504
attention,16,54.0,2,3114,1,70.326
attention,16,54.0,2,4671,1,101.056
attention,16,54.0,2,7006,1,147.618
attention,16,54.0,2,10509,1,219.723
attention,16,54.0,2,15764,1,325.216
attention,16,54.0,2,16384,1,338.294
attention,16,54.0,4,16,1,8.33067
attention,16,54.0,4,24,1,8.33033
attention,16,54.0,4,36,1,8.34133
attention,16,54.0,4,54,1,8.32
attention,16,54.0,4,81,1,8.512
attention,16,54.0,4,122,1,8.47967
attention,16,54.0,4,182,1,10.3783
attention,16,54.0,4,273,1,12.896
attention,16,54.0,4,410,1,15.4343
attention,16,54.0,4,615,1,18.4643
attention,16,54.0,4,923,1,26.261
attention,16,54.0,4,1384,1,34.7517
attention,16,54.0,4,2076,1,50.603
attention,16,54.0,4,3114,1,71.8083
attention,16,54.0,4,4671,1,103.179
attention,16,54.0,4,7006,1,150.379
attention,16,54.0,4,10509,1,222.806
attention,16,54.0,4,15764,1,334.358
